iteration,train_loss,val_loss,acc,val_acc
0,2.3249595165252686,20.702163092697724,0.1484375,0.1108
100,1.988279321193695,1.8283073419257054,0.25796875,0.2974
200,1.7276487171649932,2.1583324067200285,0.343515625,0.3341
300,1.6063950300216674,1.5666899892348278,0.405703125,0.4053
400,1.487790265083313,1.536930111390126,0.44510664993726473,0.436
500,1.3786615359783172,1.7228855075715463,0.494375,0.4432
600,1.2716864132881165,1.3842939017694207,0.539296875,0.53
700,1.1670677638053895,1.25395389750034,0.576875,0.5672
800,1.0863397693634034,1.304474261742604,0.6061794228356336,0.5632
900,1.0038670003414154,1.175721010829829,0.64125,0.5926
1000,0.9533406668901443,1.0502235255663908,0.65734375,0.627
1100,0.9032147490978241,0.966636784469025,0.681015625,0.6745
1200,0.8501291567087174,0.8987788723993905,0.7005175658720201,0.6982
1300,0.8092509841918946,0.8763500452041626,0.718125,0.7101
1400,0.7804374125599861,1.1718268696265886,0.72671875,0.6334
1500,0.7489105486869811,0.8139687089980403,0.739609375,0.7228
1600,0.7240602546930313,0.7148229924938346,0.7441185696361355,0.7552
1700,0.6679940974712372,0.9843128685709797,0.764609375,0.6822
1800,0.6751368218660354,0.8162447636640524,0.768046875,0.732
1900,0.6667617323994637,0.7196609849416757,0.76875,0.7586
2000,0.6293397867679595,0.7343833291832405,0.7845828105395232,0.761
2100,0.6200476062297821,0.8107739475708974,0.781875,0.7363
2200,0.6039591538906097,0.7767880875853044,0.788828125,0.7488
2300,0.6127332901954651,0.772453830589222,0.78640625,0.7401
2400,0.5848068633675575,0.7290905344335339,0.7971298619824341,0.7551
2500,0.5540634489059448,0.6412755126440073,0.807265625,0.7838
2600,0.5767992505431175,0.5978416298763661,0.80109375,0.7908
2700,0.5617831373214721,0.595727630431139,0.80640625,0.8037
2800,0.5260538375377655,0.6059820546379572,0.8184598494353826,0.7943
2900,0.5294438597559928,0.5765441099676905,0.81625,0.8069
3000,0.5182396706938743,0.7164169297188143,0.818125,0.767
3100,0.5251468381285668,0.530717954228196,0.81875,0.8217
3200,0.4960653105378151,0.6999235251281835,0.8270859473023839,0.7835
3300,0.4861502259969711,0.6318098855546758,0.828828125,0.7962
3400,0.5154416143894196,0.6929219549969782,0.82546875,0.776
3500,0.48673856019973755,0.5985138242757773,0.832109375,0.7997
3600,0.4833226764202118,0.703829331488549,0.8321047678795483,0.7712
3700,0.47149519860744477,0.640672691260712,0.83734375,0.7889
3800,0.4749247360229492,0.5646549629259713,0.83609375,0.8133
3900,0.4697418290376663,0.6119024470637117,0.84109375,0.797
4000,0.44628003627061846,0.6080343281920952,0.8492785445420327,0.8058
4100,0.43445880204439163,0.5853851482838015,0.851015625,0.8071
4200,0.4443297070264816,0.5478333212152312,0.84171875,0.8138
4300,0.45215682983398436,0.48294850957544544,0.8409661229611042,0.8356
4400,0.420999803841114,0.4982966109167171,0.8540625,0.8318
4500,0.4283278068900108,0.6148020138468924,0.848515625,0.7941
4600,0.42588089406490326,0.5987089389487158,0.84875,0.805
4700,0.42399305626749995,0.5626399799992766,0.8548462986198243,0.8147
4800,0.4047955785691738,0.5721876100648807,0.858203125,0.8162
4900,0.41320342510938646,0.5213801393026039,0.85265625,0.8258
5000,0.4170090165734291,0.663620689247228,0.856015625,0.7941
5100,0.410326199233532,0.48651154773144784,0.8599435382685069,0.8381
5200,0.3959827323257923,0.4883629781535909,0.86015625,0.8352
5300,0.39745013490319253,0.589788186021998,0.864140625,0.8128
5400,0.41499902188777926,0.6014255356939533,0.85765625,0.8056
5500,0.3936852613091469,0.5384957220735429,0.8657465495608532,0.8256
5600,0.3704838427901268,0.5001336456854132,0.870078125,0.8349
5700,0.3863513706624508,0.586023948992355,0.8671875,0.8169
5800,0.39703252002596856,0.5143758579145504,0.863359375,0.8235
5900,0.3626039934158325,0.5693843873995769,0.8718632371392723,0.8173
6000,0.3618764325976372,0.5248283785355242,0.874921875,0.8257
6100,0.3676254230737686,0.4871448319924029,0.871875,0.8377
6200,0.37158492058515546,0.4821966456461556,0.868125,0.8398
6300,0.3692176727950573,0.5099419136590595,0.8717848180677541,0.8331
6400,0.36340014219284056,0.5708286490621446,0.873203125,0.818
6500,0.36322118297219275,0.47050493540643135,0.87265625,0.8454
6600,0.3748918107151985,0.5484607664844657,0.868515625,0.8209
6700,0.360377432256937,0.7030420710768881,0.872569008782936,0.7938
6800,0.34130324244499205,0.5730903408949888,0.88171875,0.8203
6900,0.3521956829726696,0.49465286014955256,0.88109375,0.8375
7000,0.358516541570425,0.5275603427162653,0.8728125,0.8342
7100,0.346940386891365,0.4686804811788511,0.8808030112923463,0.8449
7200,0.33678603515028954,0.504406558184684,0.88015625,0.8316
7300,0.34338576257228853,0.5298875098741507,0.883203125,0.8288
7400,0.3498414036631584,0.5624443975430501,0.880546875,0.8247
7500,0.32771859526634217,0.47368761331220216,0.8859002509410289,0.8399
7600,0.3346289066970348,0.47985026315797735,0.8834375,0.8444
7700,0.3343580740690231,0.5268972070911263,0.883984375,0.8302
7800,0.3324812714755535,0.43487361262116253,0.882734375,0.8556
7900,0.31451578810811043,0.49592186604874045,0.8905269761606023,0.8403
8000,0.3263492606580257,0.4579620953602127,0.88671875,0.8503
8100,0.34351098641753197,0.5581501978862135,0.87953125,0.8242
8200,0.33184517368674277,0.6875982416581504,0.88375,0.7953
8300,0.308593720048666,0.472429008046283,0.8914680050188206,0.8478
8400,0.31982073187828064,0.5017507472370244,0.887734375,0.8434
8500,0.32234374567866325,0.43634954547580285,0.887109375,0.8575
8600,0.3248780028522015,0.5943506476999838,0.88796875,0.8159
8700,0.29997750714421273,0.44011117725432675,0.8928011292346298,0.8547
8800,0.3122668819129467,0.45998010718369786,0.889375,0.8476
8900,0.3292070946097374,0.4827534590340868,0.8871875,0.8416
9000,0.32229450553655625,0.5012758875949473,0.8898212045169385,0.8394
9100,0.30445987060666085,0.4886037299904642,0.896640625,0.8434
9200,0.2962571054697037,0.46511028461818454,0.89703125,0.8527
9300,0.3123656177520752,0.4713007504049736,0.891640625,0.8414
9400,0.3203571529686451,0.6077346020861517,0.8879391468005019,0.8042
9500,0.29587664440274236,0.468820662438115,0.897109375,0.8527
9600,0.3007550595700741,0.7096534031855909,0.89625,0.7905
9700,0.29247758656740186,0.5185077090429354,0.90015625,0.8411
9800,0.30473606020212174,0.5230518707746192,0.8946047678795483,0.8376
9900,0.2948291015625,0.4743436024158816,0.8984375,0.8474
10000,0.2963946920633316,0.4813910243631918,0.899765625,0.8477
10100,0.30266804471611974,0.5836204644999926,0.8940625,0.8152
10200,0.2961347123980522,0.5189377925818479,0.8982120451693852,0.8392
10300,0.2796955014765263,0.4821971383275865,0.9021875,0.8492
10400,0.29604728996753693,0.433660028290145,0.897421875,0.8552
10500,0.2877333264052868,0.4776402779772312,0.89859375,0.8499
10600,0.2852995160222054,0.5327681714220892,0.9012703889585947,0.8316
10700,0.27299218520522117,0.4968120648136622,0.902578125,0.8441
10800,0.2947485327720642,0.5767165365852888,0.895390625,0.8307
10900,0.29147144049406054,0.4725600241483012,0.89984375,0.852
11000,0.2832398523390293,0.47155204038076765,0.900564617314931,0.8554
11100,0.27473731473088264,0.5702816447879695,0.9053125,0.8326
11200,0.28453414648771286,0.4638395411304281,0.899140625,0.8474
11300,0.3060109494626522,0.4029066764478442,0.891875,0.8706
11400,0.26970155388116834,0.4704265830260289,0.905034504391468,0.8481
11500,0.289681508243084,0.5149458378930635,0.898515625,0.8407
11600,0.2779050114750862,0.5761326728742334,0.904296875,0.8211
11700,0.2870122763514519,0.42685287285454665,0.900234375,0.8616
11800,0.25841835997998713,0.5824916113781023,0.9086417816813049,0.8256
11900,0.27369305059313775,0.543424289437789,0.90375,0.8295
12000,0.27880722597241403,0.48755738554121575,0.903828125,0.8509
12100,0.28769177466630935,0.4773182476623149,0.8978125,0.8473
12200,0.2589061737060547,0.4187209996618802,0.9088770388958595,0.865
12300,0.2634850768744946,0.501093918386894,0.908671875,0.8439
12400,0.273194218352437,0.4305099380921714,0.9040625,0.8621
12500,0.2828347435593605,0.4100329726934433,0.900703125,0.8669
12600,0.25371471151709557,0.4639414362137831,0.9087986198243413,0.8563
12700,0.27209652930498124,0.5486541024491757,0.90578125,0.8343
12800,0.2723134481906891,0.45172811403304713,0.90359375,0.8568
12900,0.26266572773456576,0.43472828310501727,0.90953125,0.8582
13000,0.25324460670351984,0.5769090577016903,0.9093475533249686,0.8333
13100,0.27323572218418124,0.5109783935395977,0.90484375,0.8435
13200,0.26820934042334554,0.38683826316006575,0.904140625,0.8759
13300,0.2712223456799984,0.5366262461565718,0.9064460476787954,0.8343
13400,0.2427249449491501,0.478590033665488,0.91625,0.8503
13500,0.2544838574528694,0.43220283524899544,0.9078125,0.8602
13600,0.2719106860458851,0.44617450689967675,0.904296875,0.862
13700,0.2687316943705082,0.47655971027627775,0.9072302383939774,0.8525
13800,0.24287519752979278,0.4992498840335049,0.916875,0.8464
13900,0.2635011774301529,0.4071146670398833,0.90921875,0.8635
14000,0.27221832394599915,0.5370818504804298,0.9034375,0.837
14100,0.24770753026008607,0.47188586185250103,0.9124058971141782,0.8597
14200,0.23622133821249008,0.4665273790118061,0.920703125,0.8592
14300,0.2480612700432539,0.510859123890913,0.9140625,0.8466
14400,0.2582234510779381,0.4323458620641805,0.90953125,0.8597
14500,0.247263795286417,0.40206831278680244,0.9149153074027604,0.8689
14600,0.25056496188044547,0.4329260610326936,0.91,0.8599
14700,0.25265755243599414,0.4726419688402852,0.913515625,0.8572
14800,0.26077249258756635,0.5166435630261144,0.908828125,0.8384
14900,0.24211194030940533,0.4530462003961394,0.9146800501882058,0.8578
15000,0.24181858502328396,0.4953847829299637,0.91546875,0.8478
15100,0.24928175464272498,0.602568290656126,0.91375,0.8267
15200,0.26262462124228475,0.44585304999653297,0.907109375,0.8618
15300,0.24111212611198427,0.49817403132402444,0.9153074027603513,0.8496
15400,0.22664318695664407,0.47781966551195215,0.921875,0.8607
